School Name,Department Name,URL,Degree,Description
Newcastle University,"Mechanical and Systems Engineering MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8090f-32%2F&auth=1C3QT%2B9elel7ap0sgw6ATQ&profile=_default&rank=181&query=%7CstencilsCourseType%3Apostgraduate,Mechanical and Systems Engineering,Our MPhil and PhD allow you to deepen your theoretical understanding of your chosen topic but also improve your technical skills and analytical capabilities.
Newcastle University,Mechanical Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5120f%2F&auth=kUvbtYotbFwkebKAp9iIAw&profile=_default&rank=288&query=%7CstencilsCourseType%3Apostgraduate,Mechanical and Systems Engineering,"The Mechanical Engineering MSc provides you with specialised knowledge and skills to accelerate your career in this field. You'll have the opportunity to specialise in mechanical engineering, mechatronics or material streams."
Newcastle University,"Media and Cultural Studies MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8834f-6%2F&auth=ifXFYGpFOMuDayisUwPlxA&profile=_default&rank=167&query=%7CstencilsCourseType%3Apostgraduate,Media and Cultural Studies,This Newcastle University research degree provides access to a wide range of professional and academic opportunities within creative and cultural industries.
Newcastle University,Media and Journalism MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4075f%2F&auth=guHxuMDmpamgwuPwGVsUEA&profile=_default&rank=157&query=%7CstencilsCourseType%3Apostgraduate,Journalism and Public Relations,"This research-focused Media and Journalism MA develops cultural understanding, and critical analysis. It introduces content production skills."
Newcastle University,Media and Public Relations MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4076f%2F&auth=1h2iHKL8LqQenvIS%2Frp6ng&profile=_default&rank=141&query=%7CstencilsCourseType%3Apostgraduate,Journalism and Public Relations,This Media and Public Relations master's combines public relations practice with theoretical analysis of the media.
Newcastle University,"Media, Society and Cultural Studies (Research) MA",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4156f%2F&auth=kf9UQqy%2FDsk2RCTj2kZy%2FA&profile=_default&rank=96&query=%7CstencilsCourseType%3Apostgraduate,"Media,  Society and Cultural Studies","This Newcastle University research master's provides a grounding in media, society and cultural research. It develops critical and independent thinking."
Newcastle University,"Mediation and International Commercial Dispute Resolution LLM, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5890f%2F&auth=2sKlzYI9moHzmypE4y%2BhwQ&profile=_default&rank=58&query=%7CstencilsCourseType%3Apostgraduate,Law,"Study online and be equipped with an advanced understanding of the law, theory and practice in the fastest growing area of dispute resolution."
Newcastle University,Medical and Molecular Biosciences MRes ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4807f%2F&auth=VTDFuKBdBLzssCpWP2SbXA&profile=_default&rank=208&query=%7CstencilsCourseType%3Apostgraduate,Biosciences,Our Medical & Molecular Biosciences MRes is for grads of a BSc life or other sciences. It is also suitable for intercalating & qualified MBBS or BDS students.
Newcastle University,"Medical Education MMedEd, PGDip, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5445f%2F&auth=Md3T7L%2BsVD5N2C4KqlU1sw&profile=_default&rank=292&query=%7CstencilsCourseType%3Apostgraduate,Medical Education,Gain a global perspective as a medical education practitioner at a School of Medicine that has been training medical professionals since 1834.
Newcastle University,Medical Genetics MRes ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4827f%2F&auth=%2BrDbAxBFS0cML%2BqaDr8Kmg&profile=_default&rank=211&query=%7CstencilsCourseType%3Apostgraduate,Genetics,Our Medical Genetics MRes is for graduates with a BSc in life or other sciences. It is also suitable for intercalating and qualified MBBS or BDS students.
Newcastle University,Medical Statistics MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5519f%2F&auth=eFvalipjYJ7Wk%2B4MRnpBVQ&profile=_default&rank=266&query=%7CstencilsCourseType%3Apostgraduate,"Statistics, Public Health and Epidemiology and Health Services Research",Solve real medical problems using data-driven solutions with this Medical Statistics Master's degree. 
Newcastle University,"Medicine and Surgery MPhil, PhD, MD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-106%2F&auth=9X76z5j9CZ9IIj5lTbflTA&profile=_default&rank=166&query=%7CstencilsCourseType%3Apostgraduate,Medicine and Surgery,"Our MPhil, MD and PhD in Medicine and Surgery offer research in human health and disease. We apply our findings to improve patient care."
Newcastle University,"Microbiology (Biological Sciences) MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2Fmicrobiology-biological-sciences%2F&auth=4khP%2B3soYsyZIaMQaBXdnA&profile=_default&rank=245&query=%7CstencilsCourseType%3Apostgraduate,Microbiology,Explore biological sciences with a Microbiology PhD and MPhil at Newcastle University.
Newcastle University,"Microbiology (Medical Sciences) MPhil, PhD, MD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-84%2F&auth=wexKKxqXoiIixeJ2QxhpYg&profile=_default&rank=175&query=%7CstencilsCourseType%3Apostgraduate,Microbiology,Explore medical sciences with a Microbiology PhD and MPhil at Newcastle University.
Newcastle University,Microelectronics: Systems and Devices MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5393f%2F&auth=%2BKL27uEBNfOSKpU%2BikBttw&profile=_default&rank=277&query=%7CstencilsCourseType%3Apostgraduate,Electrical and Electronic Engineering,"The Microelectronics: Systems and Devices MSc will develop your knowledge of fundamental and advanced topics in microelectronics, such as advanced electronic devices, VLSI circuits and systems design."
Newcastle University,Mitochondrial Biology and Medicine MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4834f%2F&auth=nT6Ygl4FM3bhfUKzsYMZoA&profile=_default&rank=207&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,undefined
Newcastle University,"Modern Languages MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8220f-61%2F&auth=xjJbIG7VZryAy6s7idkg5Q&profile=_default&rank=298&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,"We offer expert supervision for your Modern Languages MPhil and PhD. Specialise in Chinese, French, German, Japanese or Spanish, Portuguese & Latin American studies."
Newcastle University,Molecular Cell Biology in Health and Disease MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4862f%2F&auth=%2BGXg4JVuiWLszxf3LVr%2B6A&profile=_default&rank=97&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Explore molecular cell biology in health and disease with our new MRes at Newcastle University.
Newcastle University,Molecular Microbiology MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4828f%2F&auth=MGq3%2Fmu7B0jLpBNQpDqVpg&profile=_default&rank=209&query=%7CstencilsCourseType%3Apostgraduate,Microbiology,Our Molecular Microbiology MRes is for graduates with a BSc in life or other sciences. It is also suitable for intercalating and qualified MBBS or BDS students.
Newcastle University,"Museum Studies MA, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4007f%2F&auth=7ytNTo8BUvg0euESzzaoJA&profile=_default&rank=143&query=%7CstencilsCourseType%3Apostgraduate,Museum and Gallery and Heritage Studies,"Develop the practical skills needed to operate a museum, whilst engaging with theories on the societal role of museums."
Newcastle University,"Museum, Gallery and Heritage Studies MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8834f-5%2F&auth=Z53i7X%2B%2BCRIovGVngGEUzQ&profile=_default&rank=268&query=%7CstencilsCourseType%3Apostgraduate,Museum and Gallery and Heritage Studies,"Carry out original research in museum, gallery and heritage studies through this research degree at Newcastle University."
Newcastle University,Music Education MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4182f%2F&auth=fVP1iwa2YKwHbliisJGjDA&profile=_default&rank=219&query=%7CstencilsCourseType%3Apostgraduate,Music,Explore cutting edge practices and debates with this MA Music Education at Newcastle University. Gain practical music teaching skills and experience to prepare you for your future career.
Newcastle University,Music Industries Management MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4183f%2F&auth=NYuSyocJrH5yvTTsF6EGQw&profile=_default&rank=204&query=%7CstencilsCourseType%3Apostgraduate,Music,Join our MA in Music Industries Management at Newcastle University. Develop the practical skills and knowledge needed for a career in the music industry and wider creative industries.
Newcastle University,Music MA (Performance/Composition),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4190f%2F&auth=bcr3j4P41iAKL%2BXGLw8mmA&profile=_default&rank=269&query=%7CstencilsCourseType%3Apostgraduate,Music,Join our MA Music and develop your music performance or composition skills vital for your career as a professional musician or teacher. Develop real world skills at Newcastle University.
Newcastle University,Music MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7802f%2F&auth=7dxxzkOkL364KfhhloCTiQ&profile=_default&rank=105&query=%7CstencilsCourseType%3Apostgraduate,Music,"Develop a flexible, individual research programme under the supervision of specialists who are leaders in their field."
Newcastle University,"Music MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8825f%2F&auth=AJ%2BZkqtFb%2FZ1XdfCZSmITw&profile=_default&rank=158&query=%7CstencilsCourseType%3Apostgraduate,Music,Our MPhil and PhD in Music programmes enable you to pursue advanced research in a range of areas. Find out more and how to apply now.
Newcastle University,"Nanoscale Science and Technology MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-89%2F&auth=q8gCvebRTCYyDesgku4ZHQ&profile=_default&rank=156&query=%7CstencilsCourseType%3Apostgraduate,Nanoscale Science and Technology,"At Newcastle University, our research students in nanoLAB cross the traditional disciplinary boundaries of medicine, engineering and the physical sciences."
Newcastle University,"Neuroscience MPhil, PhD, MD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-75%2F&auth=Xkn6jddtskiTk3yTVqR1vQ&profile=_default&rank=276&query=%7CstencilsCourseType%3Apostgraduate,Neuroscience,"With our Neuroscience PhD, MPhil or MD, you'll explore how the mind, brain and body work together. You'll translate this knowledge for patient benefit. "
Newcastle University,Neuroscience MRes ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4818f%2F&auth=a3NB9xSIKk654Wf6kffjcA&profile=_default&rank=239&query=%7CstencilsCourseType%3Apostgraduate,Neuroscience,Our Neuroscience MRes is for graduates with a BSc in life or other sciences. It is also suitable for intercalating and qualified MBBS or BDS students. 
Newcastle University,"Nutrition, Food and Human Health MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-94%2F&auth=K6CpRF6n04ChT5B%2BwNe0pA&profile=_default&rank=199&query=%7CstencilsCourseType%3Apostgraduate,"Nutrition,  Food and Human Health","Our Nutrition, Food and Human Health PhD and MPhil programmes ground students in the methods and research approaches to understand how nutrition and food affect human health and wellbeing."
Newcastle University,"Operations, Logistics and Supply Chain Management MSc",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5154f%2F&auth=JI8m8PYuai7DR4PWuXEoAQ&profile=_default&rank=89&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,Develop skills and knowledge in key areas that underpin operations and supply chain management. Apply for our Master's course today.
Newcastle University,Oral Sciences MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5528f%2F&auth=S%2Flks%2BUs%2BqhhXTECb6lkdg&profile=_default&rank=188&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Our MSc examines how the latest research is improving the diagnosis and treatment of oral diseases and advancing the effective delivery of oral healthcare. 
Newcastle University,Periodontics MClinDent,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5878f%2F&auth=Qat8XOWphDB7MeWCWTya%2FQ&profile=_default&rank=53&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Follow a programme of study that aligns with the UK specialist curriculum for Periodontics and prepares candidates to sit Royal College MPerio examinations. 
Newcastle University,"Pharmacy MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-134%2F&auth=yeNVQjXfnTeFHKaS0T2Y%2FQ&profile=_default&rank=299&query=%7CstencilsCourseType%3Apostgraduate,Pharmacy,Explore pharmaceutical sciences and clinical pharmacy with our Pharmacy MPhil and PhD.
Newcastle University,Philosophy MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7825f%2F&auth=ezKXRlxqhf%2BKdskUqtM%2FvA&profile=_default&rank=52&query=%7CstencilsCourseType%3Apostgraduate,Philosophy,Explore critical thinking through the assumptions of the age with our Philosophy MLitt. 
Newcastle University,"Philosophy MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8307f%2F&auth=1SLSeYThW14%2B2twA7Rapng&profile=_default&rank=84&query=%7CstencilsCourseType%3Apostgraduate,Philosophy,Explore critical thinking through the assumptions of the age with our Philosophy PhD and MPhil. 
Newcastle University,Phonetics and Phonology Integrated PhD ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8184f%2F&auth=w2za9OQZe4oHKqnifVPxVQ&profile=_default&rank=234&query=%7CstencilsCourseType%3Apostgraduate,Speech and Language Sciences,"At Newcastle University, our iPhD is for students who wish to develop an advanced theoretical and experimental grounding in phonetics and phonology."
Newcastle University,Physician Associate Studies MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2Fbb96%2F&auth=E20uRZFWcmVJGf9IGU0L%2Fg&profile=_default&rank=102&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Prepare for the National Physician Associate entrance exam with our Physician Associate Studies MSc.
Newcastle University,"Physics MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8821f%2F&auth=JT4qEIW75HtJ65xNNbo3UQ&profile=_default&rank=149&query=%7CstencilsCourseType%3Apostgraduate,Physics,We offer postgraduate research degrees in Physics at the MPhil and PhD level in all of our major research areas. Join us for your MPhil or PhD in Physics.
Newcastle University,Politics (Research) MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4026f%2F&auth=GXi6EUptnqC28Brv3pIfEw&profile=_default&rank=64&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,"Gain the skills, knowledge and understanding required to proceed to doctoral research in politics."
Newcastle University,Politics PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8203f%2F&auth=S2q6F%2FKJYKmUv5Ph2t%2B8NA&profile=_default&rank=255&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,"Join our international research community for your Politics PhD. You'll benefit from a supportive, stimulating and challenging research environment. "
Newcastle University,Portuguese MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7817f%2F&auth=jmjTnYtjU%2Bs3QDsRhYK54Q&profile=_default&rank=120&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in Portuguese includes taught and research-based elements. You'll focus in-depth on one aspect of Portuguese studies.
Newcastle University,Postgraduate Certificate in Education (PGCE) Primary (with Qualified Teacher Status QTS) ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2Fx100%2F&auth=1KtBIon03QB%2BG%2FTCjBUBkA&profile=_default&rank=35&query=%7CstencilsCourseType%3Apostgraduate,"Teacher Training (PGCE), Education",The Primary PGCE with qualified teacher status course forms a practical introduction to teaching. It provides expertise to teach children aged 5-11 years.
Newcastle University,Postgraduate Certificate in Education (PGCE) Secondary (with Qualified Teacher Status QTS),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2Ff8x1%2F&auth=wFcvseH58I71xoUjs8q7Lw&profile=_default&rank=48&query=%7CstencilsCourseType%3Apostgraduate,"Teacher Training (PGCE), Education",The Secondary PGCE with qualified teacher status gives you an introduction to teaching. You will acquire the knowledge needed to teach secondary-age children.
Newcastle University,Prosthodontics MClinDent,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5879f%2F&auth=LGDM8p1p07e2wMklOUILWA&profile=_default&rank=47&query=%7CstencilsCourseType%3Apostgraduate,Dentistry and Dental Sciences,Follow a programme of study that aligns with the UK specialist curriculum for Prosthodontics and prepares candidates to sit Royal College MPros examinations.
Newcastle University,"Psychology MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-122%2F&auth=3c3EXsGJCMJhrI8Oxgq5TA&profile=_default&rank=248&query=%7CstencilsCourseType%3Apostgraduate,Psychology,Our MPhil and PhD in Psychology specialises in a number of key research areas. They are accessible through funded and privately funded methods. 
Newcastle University,Public Health MPH,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5898f%2F&auth=%2BZszPl96TE77JUGxZYVnjQ&profile=_default&rank=180&query=%7CstencilsCourseType%3Apostgraduate,Public Health and Epidemiology and Health Services Research,Our Master of Public Health in Public Health offers a broad range of competencies. You'll gain research skills to progress in public health.
Newcastle University,"Public Health, Epidemiology and Health Services Research MPhil, PhD, MD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-93%2F&auth=yStRaBobT4NIO3iWPe3CTQ&profile=_default&rank=110&query=%7CstencilsCourseType%3Apostgraduate,Public Health and Epidemiology and Health Services Research,"Explore translational research with our Public Health, Epidemiology and Health Services Research MPhil, PhD and MD at Newcastle University."
Newcastle University,Public History MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4169f%2F&auth=F1mVwTqj9xl1xsNuzYRQVA&profile=_default&rank=184&query=%7CstencilsCourseType%3Apostgraduate,History,This innovative course develops the core attributes of today’s public historian through a flexible toolkit.
Newcastle University,Public Policy MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5525f%2F&auth=3rZI84wkqaScuqhXRBvXdQ&profile=_default&rank=271&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,Find out more about Newcastle University's Public Policy master's degree.
Newcastle University,Quantitative Finance and Risk Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5173f%2F&auth=m14oDRt4a0X1q8Bjec%2BZww&profile=_default&rank=231&query=%7CstencilsCourseType%3Apostgraduate,Finance and Accounting,"Develop practical skills and knowledge in generalist finance, quantitative methodology and risk management. Apply to our Master's course now."
Newcastle University,Regenerative Medicine and Stem Cells MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4817f%2F&auth=TrLJuGLxPWfy7%2FEj%2BmwlNg&profile=_default&rank=205&query=%7CstencilsCourseType%3Apostgraduate,Genetics,Explore regenerative medicine and stem cell research with this Newcastle University MRes postgraduate course.
Newcastle University,"Renewable Energy, Enterprise and Management (REEM) MSc",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5160f%2F&auth=w2DnLRuz08szYQcGMe2hmA&profile=_default&rank=106&query=%7CstencilsCourseType%3Apostgraduate,"Energy,  Sustainability","The Renewable Energy, Enterprise and Management MSc is a unique course which blends project evaluation techniques and business enterprise with awareness of the potential of renewable energy technologies."
Newcastle University,Research Training PGCert,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3044f%2F&auth=EPP6NjelFdVVRXb07Z1BEQ&profile=_default&rank=46&query=%7CstencilsCourseType%3Apostgraduate,Research Training,"This course equips you with the knowledge, understanding, skills and aptitudes to undertake advanced research. "
Newcastle University,Robotics and AI MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5524f%2F&auth=oVV0zJ8Imp00j%2FWr8sZSRA&profile=_default&rank=107&query=%7CstencilsCourseType%3Apostgraduate,"Computer Science, Electrical and Electronic Engineering, Mechanical and Systems Engineering","The Robotics and AI MSc integrates AI, engineering and computer science, providing you with specialised knowledge and skills. This course will prepare you for a career in various fields such as robotics, artificial intelligence, technology and"
Newcastle University,"Rural Studies MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8010f-3%2F&auth=RqDKSWHyC9WNZaNQsA60mw&profile=_default&rank=173&query=%7CstencilsCourseType%3Apostgraduate,Rural Studies,Find out about Newcastle University's research degrees in rural studies. Supervision covers a broad range of research areas.
Newcastle University,Shipping and Logistics MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5276f%2F&auth=ARi6UeRtGzSmTzxhMeO0%2BA&profile=_default&rank=140&query=%7CstencilsCourseType%3Apostgraduate,Marine Technology,Our Shipping and Logistics MSc prepares graduates from a broad range of disciplines for careers across the broad and exciting shipping and logistics sectors.
Newcastle University,"Sociolinguistics (Research) MA, PGDip ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4117f%2F&auth=Om4T5jblMhe89DIllALxtw&profile=_default&rank=169&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,Explore the 20th-century history of linguistics and the philosophy of linguistics with Newcastle University's Sociolinguistics Master's course. 
Newcastle University,Sociology and Social Research MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4027f%2F&auth=rTn7vKcAW36tEL1jjXbiXw&profile=_default&rank=129&query=%7CstencilsCourseType%3Apostgraduate,Sociology,Develop your skills and knowledge to a high level to undertake advanced research in sociology.
Newcastle University,Sociology MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4105f%2F&auth=DUgi1h%2FQwJa8xrILgm%2Brqw&profile=_default&rank=145&query=%7CstencilsCourseType%3Apostgraduate,Sociology,"Explore key topics in sociology from identity and citizenship to social transformation, equality and justice. Enhance your grasp of core concepts."
Newcastle University,Sociology PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8202f%2F&auth=gUMGhkVjFYRM0SeYtOCAGQ&profile=_default&rank=115&query=%7CstencilsCourseType%3Apostgraduate,Sociology,Advance the discipline and engage critically with pressing social issues on our PhD in Sociology programmes. 
Newcastle University,Spanish MLitt ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7816f%2F&auth=9sw%2F6fI%2BXWgo1B%2Byw4tQOw&profile=_default&rank=123&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in Spanish includes taught and research-based elements. You'll focus in-depth on one aspect of Spanish studies.
